,0,1,2,3,4,5,6
0,4982.0,1634.6666666666667,1634.6666666666667,1634.6666666666667,1634.6666666666667,1634.6666666666667,1634.6666666666667
1,1152.0,3951.0,1152.0,1152.0,1152.0,1152.0,1152.0
2,824.3333333333334,824.3333333333334,3043.0,824.3333333333334,824.3333333333334,824.3333333333334,824.3333333333334
3,1184.1666666666667,1184.1666666666667,1184.1666666666667,6085.0,1184.1666666666667,1184.1666666666667,1184.1666666666667
4,1112.3333333333333,1112.3333333333333,1112.3333333333333,1112.3333333333333,4261.0,1112.3333333333333,1112.3333333333333
5,1560.3333333333333,1560.3333333333333,1560.3333333333333,1560.3333333333333,1560.3333333333333,7372.0,1560.3333333333333
6,973.5,973.5,973.5,973.5,973.5,973.5,3724.0
